Basis,Method,X,Angle,Energy,nab,nai,nij
dz,mp3d,1.6,11,-0.05057961397600769,2126,921,196
dz,mp2a,1.6,10,-2.1652135132484185,2127,915,196
dz,mp2b,1.6,10,-2.1941434663932027,2127,915,196
dz,mp3b,1.6,10,-0.036736767023928335,2127,915,196
dz,mp3d,1.6,10,-0.05153593429958578,2127,915,196
dz,mp2a,1.6,9,-2.164175567177444,2127,928,199
dz,mp2b,1.6,9,-2.19270843178492,2127,928,199
dz,mp3b,1.6,9,-0.03721441801501668,2127,928,199
dz,mp3d,1.6,9,-0.05183484340458322,2127,928,199
dz,mp2a,1.6,8,-2.1656172785785444,2130,920,196
dz,mp2b,1.6,8,-2.1945396236333203,2130,920,196
dz,mp3b,1.6,8,-0.03545249209402393,2130,920,196
dz,mp3d,1.6,8,-0.050088901157733096,2130,920,196
dz,mp2a,1.6,7,-2.157268871583311,2112,921,197
dz,mp2b,1.6,7,-2.1862262637036807,2112,921,197
dz,mp3b,1.6,7,-0.038044814503701285,2112,921,197
dz,mp3d,1.6,7,-0.05259224205999008,2112,921,197
dz,mp2a,1.6,6,-2.1647378371308803,2128,924,198
dz,mp2b,1.6,6,-2.1936136287897137,2128,924,198
dz,mp3b,1.6,6,-0.03578089275480725,2128,924,198
dz,mp3d,1.6,6,-0.05038341986267564,2128,924,198
dz,mp2a,1.6,5,-2.1550972477079426,2127,922,196
dz,mp2b,1.6,5,-2.1838714316554118,2127,922,196
dz,mp3b,1.6,5,-0.03892622719597877,2127,922,196
dz,mp3d,1.6,5,-0.05342876439139552,2127,922,196
dz,mp2a,1.6,4,-2.1617656710435775,2136,922,194
dz,mp2b,1.6,4,-2.190422385529897,2136,922,194
dz,mp3b,1.6,4,-0.0363260823057214,2136,922,194
dz,mp3d,1.6,4,-0.05086557892923879,2136,922,194
dz,mp2a,1.6,3,-2.1539824943612134,2125,917,196
dz,mp2b,1.6,3,-2.1831860086967523,2125,917,196
dz,mp3b,1.6,3,-0.038487823345582234,2125,917,196
dz,mp3d,1.6,3,-0.05307440619098655,2125,917,196
dz,mp2a,1.6,2,-2.1622894541805486,2130,919,194
dz,mp2b,1.6,2,-2.191041871309128,2130,919,194
dz,mp3b,1.6,2,-0.03637990107603384,2130,919,194
dz,mp3d,1.6,2,-0.05083954651674494,2130,919,194
dz,mp2a,1.6,1,-2.169347607284924,2122,924,198
dz,mp2b,1.6,1,-2.198765231774131,2122,924,198
dz,mp3b,1.6,1,-0.0325040172371133,2122,924,198
dz,mp3d,1.6,1,-0.047023849275616314,2122,924,198
dz,mp2a,1.6,16,-2.171196893175555,2122,923,196
dz,mp2b,1.6,16,-2.2008698272728644,2122,923,196
dz,mp3b,1.6,16,-0.03286821581803645,2122,923,196
dz,mp3d,1.6,16,-0.04749164327330063,2122,923,196
dz,mp2a,1.6,17,-2.173550998781103,2122,922,200
dz,mp2b,1.6,17,-2.20302437845641,2122,922,200
dz,mp3b,1.6,17,-0.033021133122056234,2122,922,200
dz,mp3d,1.6,17,-0.04760879382489516,2122,922,200
dz,mp2a,1.6,18,-2.1733366274694355,2127,926,197
dz,mp2b,1.6,18,-2.202722198562311,2127,926,197
dz,mp3b,1.6,18,-0.033525816923956564,2127,926,197
dz,mp3d,1.6,18,-0.048182328080110415,2127,926,197
dz,mp2a,1.6,19,-2.1780671169916976,2125,924,199
dz,mp2b,1.6,19,-2.2074304309227695,2125,924,199
dz,mp3b,1.6,19,-0.0322192954932278,2125,924,199
dz,mp3d,1.6,19,-0.046948405625815315,2125,924,199
dz,mp2a,1.6,20,-2.1729131258008287,2130,925,201
dz,mp2b,1.6,20,-2.2020828267497103,2130,925,201
dz,mp3b,1.6,20,-0.034459622069409196,2130,925,201
dz,mp3d,1.6,20,-0.04914382844314796,2130,925,201
dz,mp2a,1.6,21,-2.1781731467131777,2124,926,199
dz,mp2b,1.6,21,-2.2074290466831723,2124,926,199
dz,mp3b,1.6,21,-0.03282833413158978,2124,926,199
dz,mp3d,1.6,21,-0.04747794217218396,2124,926,199
dz,mp2a,1.6,22,-2.172986333484504,2124,929,199
dz,mp2b,1.6,22,-2.2021438357133785,2124,929,199
dz,mp3b,1.6,22,-0.034640540762475,2124,929,199
dz,mp3d,1.6,22,-0.04937320195774847,2124,929,199
dz,mp2a,1.6,23,-2.1771538638990418,2125,923,199
dz,mp2b,1.6,23,-2.2066509344654266,2125,923,199
dz,mp3b,1.6,23,-0.033033487618398666,2125,923,199
dz,mp3d,1.6,23,-0.047802425600574655,2125,923,199
dz,mp2a,1.6,24,-2.173542391200291,2123,920,198
dz,mp2b,1.6,24,-2.202890405556969,2123,920,198
dz,mp3b,1.6,24,-0.03441113881378097,2123,920,198
dz,mp3d,1.6,24,-0.049209894865766574,2123,920,198
dz,mp2a,1.6,25,-2.1751135383060203,2127,917,197
dz,mp2b,1.6,25,-2.2045409909605755,2127,917,197
dz,mp3b,1.6,25,-0.03356751891953527,2127,917,197
dz,mp3d,1.6,25,-0.04838251828385745,2127,917,197
dz,mp2a,1.6,26,-2.1755768176994663,2114,921,198
dz,mp2b,1.6,26,-2.204820892412347,2114,921,198
dz,mp3b,1.6,26,-0.033717741863760364,2114,921,198
dz,mp3d,1.6,26,-0.048492743547636025,2114,921,198
dz,mp2a,1.6,27,-2.1739930319717695,2123,917,198
dz,mp2b,1.6,27,-2.2034054359653346,2123,917,198
dz,mp3b,1.6,27,-0.034031029313312644,2123,917,198
dz,mp3d,1.6,27,-0.04872682651250118,2123,917,198
dz,mp2a,1.6,28,-2.1752467457368834,2122,924,199
dz,mp2b,1.6,28,-2.204582023156896,2122,924,199
dz,mp3b,1.6,28,-0.03309487720220233,2122,924,199
dz,mp3d,1.6,28,-0.04794251793207646,2122,924,199
dz,mp2a,1.6,29,-2.174324177336154,2119,924,199
dz,mp2b,1.6,29,-2.203516119897898,2119,924,199
dz,mp3b,1.6,29,-0.03388681352719461,2119,924,199
dz,mp3d,1.6,29,-0.04853912111980435,2119,924,199
dz,mp2a,1.6,30,-2.1744458944915164,2122,911,196
dz,mp2b,1.6,30,-2.2039841143900727,2122,911,196
dz,mp3b,1.6,30,-0.03358075084420062,2122,911,196
dz,mp3d,1.6,30,-0.04842732960103288,2122,911,196
dz,mp2a,1.6,31,-2.1693476072849247,2122,924,198
dz,mp2b,1.6,31,-2.1987652317741304,2122,924,198
dz,mp3b,1.6,31,-0.03250401723711352,2122,924,198
dz,mp3d,1.6,31,-0.04702384927561595,2122,924,198
dz,mp2a,1.8,15,-2.1739825655637235,2368,1053,224
dz,mp2b,1.8,15,-2.19787003848279,2368,1053,224
dz,mp3b,1.8,15,-0.035055486346262155,2368,1053,224
dz,mp3d,1.8,15,-0.04834498086152725,2368,1053,224
dz,mp2a,1.8,14,-2.172407711296901,2369,1061,224
dz,mp2b,1.8,14,-2.1960543903912786,2369,1061,224
dz,mp3b,1.8,14,-0.03600863870736179,2369,1061,224
dz,mp3d,1.8,14,-0.04940748558358288,2369,1061,224
dz,mp2a,1.8,13,-2.1726534037222085,2372,1060,225
dz,mp2b,1.8,13,-2.1958346195919107,2372,1060,225
dz,mp3b,1.8,13,-0.03674293836232881,2372,1060,225
dz,mp3d,1.8,13,-0.050117308310123815,2372,1060,225
dz,mp2a,1.8,12,-2.1721357642066113,2373,1067,222
dz,mp2b,1.8,12,-2.1952719364364266,2373,1067,222
dz,mp3b,1.8,12,-0.037726406654331024,2373,1067,222
dz,mp3d,1.8,12,-0.051106798014340815,2373,1067,222
dz,mp2a,1.8,11,-2.1713677673857807,2369,1066,223
dz,mp2b,1.8,11,-2.194720183442336,2369,1066,223
dz,mp3b,1.8,11,-0.038549747254840144,2369,1066,223
dz,mp3d,1.8,11,-0.0520269209778062,2369,1066,223
dz,mp2a,1.8,10,-2.1711851480953896,2375,1060,219
dz,mp2b,1.8,10,-2.1942611888119012,2375,1060,219
dz,mp3b,1.8,10,-0.03898510800838112,2375,1060,219
dz,mp3d,1.8,10,-0.052343223539705275,2375,1060,219
dz,mp2a,1.8,9,-2.1692472304839767,2367,1068,224
dz,mp2b,1.8,9,-2.192255938595168,2367,1068,224
dz,mp3b,1.8,9,-0.03936725579660738,2367,1068,224
dz,mp3d,1.8,9,-0.05265547451910946,2367,1068,224
dz,mp2a,1.8,8,-2.171068583962362,2373,1059,223
dz,mp2b,1.8,8,-2.1945627649941137,2373,1059,223
dz,mp3b,1.8,8,-0.03780983777086136,2373,1059,223
dz,mp3d,1.8,8,-0.05119771573402218,2373,1059,223
dz,mp2a,1.8,7,-2.164062338719711,2366,1067,225
dz,mp2b,1.8,7,-2.187150576577984,2366,1067,225
dz,mp3b,1.8,7,-0.04063702674566694,2366,1067,225
dz,mp3d,1.8,7,-0.05381742691446559,2366,1067,225
dz,mp2a,1.8,6,-2.1706936831895156,2380,1062,223
dz,mp2b,1.8,6,-2.194130443830442,2380,1062,223
dz,mp3b,1.8,6,-0.03780953775679566,2380,1062,223
dz,mp3d,1.8,6,-0.05112921822634783,2380,1062,223
dz,mp2a,1.8,5,-2.1612997383323425,2369,1055,223
dz,mp2b,1.8,5,-2.1848378756698996,2369,1055,223
dz,mp3b,1.8,5,-0.04126439630563858,2369,1055,223
dz,mp3d,1.8,5,-0.054590705234497744,2369,1055,223
dz,mp2a,1.8,4,-2.168511934371642,2376,1064,223
dz,mp2b,1.8,4,-2.191701347800164,2376,1064,223
dz,mp3b,1.8,4,-0.03859680795690881,2376,1064,223
dz,mp3d,1.8,4,-0.05177728532446502,2376,1064,223
dz,mp2a,1.8,3,-2.160071470207773,2358,1061,223
dz,mp2b,1.8,3,-2.183242726506554,2358,1061,223
dz,mp3b,1.8,3,-0.04097531198554344,2358,1061,223
dz,mp3d,1.8,3,-0.05425552658399033,2358,1061,223
dz,mp2a,1.8,2,-2.167754976670644,2375,1064,223
dz,mp2b,1.8,2,-2.1907641871461605,2375,1064,223
dz,mp3b,1.8,2,-0.038284444276909635,2375,1064,223
dz,mp3d,1.8,2,-0.051479335082675715,2375,1064,223
dz,mp2a,1.8,1,-2.1759857111963354,2361,1058,224
dz,mp2b,1.8,1,-2.19968724666351,2361,1058,224
dz,mp3b,1.8,1,-0.03461924130686697,2361,1058,224
dz,mp3d,1.8,1,-0.04789109794819618,2361,1058,224
dz,mp2a,1.8,16,-2.177937404042083,2366,1062,226
dz,mp2b,1.8,16,-2.2016213388630628,2366,1062,226
dz,mp3b,1.8,16,-0.034993770322923556,2366,1062,226
dz,mp3d,1.8,16,-0.048251032977534414,2366,1062,226
dz,mp2a,1.8,17,-2.1801567626013183,2367,1068,226
dz,mp2b,1.8,17,-2.2038826369856324,2367,1068,226
dz,mp3b,1.8,17,-0.035053740675823425,2367,1068,226
dz,mp3d,1.8,17,-0.048443597578266606,2367,1068,226
dz,mp2a,1.8,18,-2.180153985742126,2368,1070,227
dz,mp2b,1.8,18,-2.203972807055475,2368,1070,227
dz,mp3b,1.8,18,-0.03595881953746469,2368,1070,227
dz,mp3d,1.8,18,-0.04934680410327569,2368,1070,227
dz,mp2a,1.8,19,-2.1840318793838307,2376,1067,225
dz,mp2b,1.8,19,-2.2075880910056123,2376,1067,225
dz,mp3b,1.8,19,-0.0346626074433502,2376,1067,225
dz,mp3d,1.8,19,-0.04801986263800906,2376,1067,225
dz,mp2a,1.8,20,-2.1793411768978683,2368,1073,227
dz,mp2b,1.8,20,-2.202678088345906,2368,1073,227
dz,mp3b,1.8,20,-0.036898028284306966,2368,1073,227
dz,mp3d,1.8,20,-0.05016132166151446,2368,1073,227
dz,mp2a,1.8,21,-2.1837194232405013,2372,1066,222
dz,mp2b,1.8,21,-2.2074509823819475,2372,1066,222
dz,mp3b,1.8,21,-0.03490194107095454,2372,1066,222
dz,mp3d,1.8,21,-0.04827957859242582,2372,1066,222
dz,mp2a,1.8,22,-2.1788624480664422,2364,1065,224
dz,mp2b,1.8,22,-2.2025441556457865,2364,1065,224
dz,mp3b,1.8,22,-0.036713930991266186,2364,1065,224
dz,mp3d,1.8,22,-0.050182966293090214,2364,1065,224
dz,mp2a,1.8,23,-2.182913086631947,2379,1065,223
dz,mp2b,1.8,23,-2.2064370513284604,2379,1065,223
dz,mp3b,1.8,23,-0.035442769017368814,2379,1065,223
dz,mp3d,1.8,23,-0.048752630500199345,2379,1065,223
dz,mp2a,1.8,24,-2.1794214985407105,2356,1063,223
dz,mp2b,1.8,24,-2.2027983189421305,2356,1063,223
dz,mp3b,1.8,24,-0.03673048830735212,2356,1063,223
dz,mp3d,1.8,24,-0.05015980278565327,2356,1063,223
dz,mp2a,1.8,25,-2.1814209517665484,2373,1065,224
dz,mp2b,1.8,25,-2.204956327573467,2373,1065,224
dz,mp3b,1.8,25,-0.035722819535462885,2373,1065,224
dz,mp3d,1.8,25,-0.049196722519252695,2373,1065,224
dz,mp2a,1.8,26,-2.181275817746012,2360,1065,225
dz,mp2b,1.8,26,-2.2047390768253265,2360,1065,225
dz,mp3b,1.8,26,-0.03582123569814069,2360,1065,225
dz,mp3d,1.8,26,-0.049234632447074794,2360,1065,225
dz,mp2a,1.8,27,-2.1800627531530834,2359,1070,220
dz,mp2b,1.8,27,-2.2033941734148565,2359,1070,220
dz,mp3b,1.8,27,-0.03634993650171142,2359,1070,220
dz,mp3d,1.8,27,-0.049666765671819074,2359,1070,220
dz,mp2a,1.8,28,-2.1817238383202993,2374,1070,224
dz,mp2b,1.8,28,-2.2049283301076033,2374,1070,224
dz,mp3b,1.8,28,-0.035814594244542836,2374,1070,224
dz,mp3d,1.8,28,-0.04918526376490187,2374,1070,224
dz,mp2a,1.8,29,-2.1803966084194215,2362,1060,223
dz,mp2b,1.8,29,-2.204175618568226,2362,1060,223
dz,mp3b,1.8,29,-0.03601630416597204,2362,1060,223
dz,mp3d,1.8,29,-0.04945633827660609,2362,1060,223
dz,mp2a,1.8,30,-2.181443082007763,2367,1064,225
dz,mp2b,1.8,30,-2.204980558416579,2367,1064,225
dz,mp3b,1.8,30,-0.036017956892384795,2367,1064,225
dz,mp3d,1.8,30,-0.049396654947912594,2367,1064,225
dz,mp2a,1.8,31,-2.175985711196336,2361,1058,224
dz,mp2b,1.8,31,-2.199687246663511,2361,1058,224
dz,mp3b,1.8,31,-0.03461924130686603,2361,1058,224
dz,mp3d,1.8,31,-0.04789109794819607,2361,1058,224
dz,mp2a,2.0,15,-2.1747344665062514,2615,1217,250
dz,mp2b,2.0,15,-2.1933212313607786,2615,1217,250
dz,mp3b,2.0,15,-0.036631034192948025,2615,1217,250
dz,mp3d,2.0,15,-0.04862755548070763,2615,1217,250
dz,mp2a,2.0,14,-2.1735798980588887,2624,1210,250
dz,mp2b,2.0,14,-2.192349404064645,2624,1210,250
dz,mp3b,2.0,14,-0.03738001787843434,2624,1210,250
dz,mp3d,2.0,14,-0.049512137642232085,2624,1210,250
dz,mp2a,2.0,13,-2.173738644357541,2623,1210,251
dz,mp2b,2.0,13,-2.1923427698468325,2623,1210,251
dz,mp3b,2.0,13,-0.0380570638473392,2623,1210,251
dz,mp3d,2.0,13,-0.05023778106249849,2623,1210,251
dz,mp2a,2.0,12,-2.173050128081262,2624,1214,247
dz,mp2b,2.0,12,-2.191602443842502,2624,1214,247
dz,mp3b,2.0,12,-0.03916833111010248,2624,1214,247
dz,mp3d,2.0,12,-0.05130812956372921,2624,1214,247
dz,mp2a,2.0,11,-2.172642377556814,2616,1209,249
dz,mp2b,2.0,11,-2.1915406068464955,2616,1209,249
dz,mp3b,2.0,11,-0.03968637804188693,2616,1209,249
dz,mp3d,2.0,11,-0.051984555288173945,2616,1209,249
dz,mp2a,2.0,10,-2.172388583577305,2624,1213,249
dz,mp2b,2.0,10,-2.1909193743554805,2624,1213,249
dz,mp3b,2.0,10,-0.04015595809765557,2624,1213,249
dz,mp3d,2.0,10,-0.05238778598834856,2624,1213,249
dz,mp2a,2.0,9,-2.1702537730419276,2629,1208,248
dz,mp2b,2.0,9,-2.1888368613994675,2629,1208,248
dz,mp3b,2.0,9,-0.04056072339589964,2629,1208,248
dz,mp3d,2.0,9,-0.052695074763784516,2629,1208,248
dz,mp2a,2.0,8,-2.1721564880038846,2621,1213,248
dz,mp2b,2.0,8,-2.1909330617417537,2621,1213,248
dz,mp3b,2.0,8,-0.03909391368132922,2621,1213,248
dz,mp3d,2.0,8,-0.05119804334227418,2621,1213,248
dz,mp2a,2.0,7,-2.1650958354252556,2613,1213,251
dz,mp2b,2.0,7,-2.1840200946009576,2613,1213,251
dz,mp3b,2.0,7,-0.04172592445638634,2613,1213,251
dz,mp3d,2.0,7,-0.0539344891707374,2613,1213,251
dz,mp2a,2.0,6,-2.1715137059506464,2622,1214,247
dz,mp2b,2.0,6,-2.190382469292133,2622,1214,247
dz,mp3b,2.0,6,-0.039022429955328175,2622,1214,247
dz,mp3d,2.0,6,-0.05112810076317564,2622,1214,247
dz,mp2a,2.0,5,-2.1622537296153954,2623,1215,250
dz,mp2b,2.0,5,-2.1808935913546215,2623,1215,250
dz,mp3b,2.0,5,-0.0424740203990413,2623,1215,250
dz,mp3d,2.0,5,-0.05449019523865295,2623,1215,250
dz,mp2a,2.0,4,-2.169447959329437,2622,1217,250
dz,mp2b,2.0,4,-2.1881581628429734,2622,1217,250
dz,mp3b,2.0,4,-0.03961954365748341,2622,1217,250
dz,mp3d,2.0,4,-0.05169949700076781,2622,1217,250
dz,mp2a,2.0,3,-2.1611473559477394,2613,1217,247
dz,mp2b,2.0,3,-2.179714703955075,2613,1217,247
dz,mp3b,2.0,3,-0.04230285523741539,2613,1217,247
dz,mp3d,2.0,3,-0.05433921371121972,2613,1217,247
dz,mp2a,2.0,2,-2.168900648472655,2623,1214,250
dz,mp2b,2.0,2,-2.1874069447817965,2623,1214,250
dz,mp3b,2.0,2,-0.039527892271766646,2623,1214,250
dz,mp3d,2.0,2,-0.051587051571562986,2623,1214,250
dz,mp2a,2.0,1,-2.1773119664593272,2618,1222,253
dz,mp2b,2.0,1,-2.196062862687377,2618,1222,253
dz,mp3b,2.0,1,-0.03612959616471928,2618,1222,253
dz,mp3d,2.0,1,-0.0480133142506981,2618,1222,253
dz,mp2a,2.0,16,-2.1790700481577243,2620,1224,252
dz,mp2b,2.0,16,-2.197767658595434,2620,1224,252
dz,mp3b,2.0,16,-0.036234624696440454,2620,1224,252
dz,mp3d,2.0,16,-0.04823340245982624,2620,1224,252
dz,mp2a,2.0,17,-2.1810256700921196,2622,1229,250
dz,mp2b,2.0,17,-2.199491240090003,2622,1229,250
dz,mp3b,2.0,17,-0.03654920594928565,2622,1229,250
dz,mp3d,2.0,17,-0.0485166086274382,2622,1229,250
dz,mp2a,2.0,18,-2.180921304893817,2619,1221,249
dz,mp2b,2.0,18,-2.1997124182408463,2619,1221,249
dz,mp3b,2.0,18,-0.03723669419704417,2619,1221,249
dz,mp3d,2.0,18,-0.049225124838620515,2619,1221,249
dz,mp2a,2.0,19,-2.1849871250957773,2636,1228,250
dz,mp2b,2.0,19,-2.203235436807619,2636,1228,250
dz,mp3b,2.0,19,-0.035994283556514184,2636,1228,250
dz,mp3d,2.0,19,-0.04791938517688493,2636,1228,250
dz,mp2a,2.0,20,-2.1801351334527244,2617,1228,249
dz,mp2b,2.0,20,-2.198563457600356,2617,1228,249
dz,mp3b,2.0,20,-0.03815961722740638,2617,1228,249
dz,mp3d,2.0,20,-0.05010769546530594,2617,1228,249
dz,mp2a,2.0,21,-2.184682588708144,2634,1229,249
dz,mp2b,2.0,21,-2.203185156035021,2634,1229,249
dz,mp3b,2.0,21,-0.03629185532525145,2634,1229,249
dz,mp3d,2.0,21,-0.04831568175380005,2634,1229,249
dz,mp2a,2.0,22,-2.1798797808239136,2621,1232,252
dz,mp2b,2.0,22,-2.198361120514941,2621,1232,252
dz,mp3b,2.0,22,-0.038142162514172434,2621,1232,252
dz,mp3d,2.0,22,-0.05017325925852742,2621,1232,252
dz,mp2a,2.0,23,-2.1838711446439474,2632,1229,251
dz,mp2b,2.0,23,-2.2021872552400046,2632,1229,251
dz,mp3b,2.0,23,-0.03663678823491068,2632,1229,251
dz,mp3d,2.0,23,-0.04858576021682745,2632,1229,251
dz,mp2a,2.0,24,-2.1804203799110566,2617,1222,250
dz,mp2b,2.0,24,-2.198759618622075,2617,1222,250
dz,mp3b,2.0,24,-0.03806713837714498,2617,1222,250
dz,mp3d,2.0,24,-0.05007326031261963,2617,1222,250
dz,mp2a,2.0,25,-2.182528564131554,2628,1227,251
dz,mp2b,2.0,25,-2.2007998434684413,2628,1227,251
dz,mp3b,2.0,25,-0.03727666851834138,2628,1227,251
dz,mp3d,2.0,25,-0.049224025957876894,2628,1227,251
dz,mp2a,2.0,26,-2.1824242761475214,2621,1229,248
dz,mp2b,2.0,26,-2.200718610342563,2621,1229,248
dz,mp3b,2.0,26,-0.03733821695594658,2621,1229,248
dz,mp3d,2.0,26,-0.04936106340452873,2621,1229,248
dz,mp2a,2.0,27,-2.1811549411688507,2627,1228,249
dz,mp2b,2.0,27,-2.1995452058953098,2627,1228,249
dz,mp3b,2.0,27,-0.03756749196191028,2627,1228,249
dz,mp3d,2.0,27,-0.04952020759218889,2627,1228,249
dz,mp2a,2.0,28,-2.18265141252973,2627,1230,249
dz,mp2b,2.0,28,-2.200711114711238,2627,1230,249
dz,mp3b,2.0,28,-0.037301443933460826,2627,1230,249
dz,mp3d,2.0,28,-0.04923382923331543,2627,1230,249
dz,mp2a,2.0,29,-2.181593222412078,2623,1222,252
dz,mp2b,2.0,29,-2.1997426603348553,2623,1222,252
dz,mp3b,2.0,29,-0.03761663921703348,2623,1222,252
dz,mp3d,2.0,29,-0.049579154086990346,2623,1222,252
dz,mp2a,2.0,30,-2.182345717780851,2618,1224,251
dz,mp2b,2.0,30,-2.200492194587412,2618,1224,251
dz,mp3b,2.0,30,-0.037527808624613274,2618,1224,251
dz,mp3d,2.0,30,-0.04946481024950447,2618,1224,251
dz,mp2a,2.0,31,-2.177311966459327,2618,1222,253
dz,mp2b,2.0,31,-2.1960628626873775,2618,1222,253
dz,mp3b,2.0,31,-0.0361295961647195,2618,1222,253
dz,mp3d,2.0,31,-0.04801331425069738,2618,1222,253
dz,mp2a,2.2,15,-2.1750202363549587,2874,1386,277
dz,mp2b,2.2,15,-2.189739348177441,2874,1386,277
dz,mp3b,2.2,15,-0.03742378401644636,2874,1386,277
dz,mp3d,2.2,15,-0.048388786541219364,2874,1386,277
dz,mp2a,2.2,14,-2.173867899768387,2882,1385,278
dz,mp2b,2.2,14,-2.1886381920303237,2882,1385,278
dz,mp3b,2.2,14,-0.038168812628738724,2882,1385,278
dz,mp3d,2.2,14,-0.049186042631278876,2882,1385,278
dz,mp2a,2.2,13,-2.174037555146805,2882,1381,278
dz,mp2b,2.2,13,-2.188924426712582,2882,1381,278
dz,mp3b,2.2,13,-0.03892302323041261,2882,1381,278
dz,mp3d,2.2,13,-0.04996768752185152,2882,1381,278
dz,mp2a,2.2,12,-2.1733740918984363,2884,1381,278
dz,mp2b,2.2,12,-2.188140610127643,2884,1381,278
dz,mp3b,2.2,12,-0.040032595677748806,2884,1381,278
dz,mp3d,2.2,12,-0.0510800441298456,2884,1381,278
dz,mp2a,2.2,11,-2.1728988235292377,2882,1384,278
dz,mp2b,2.2,11,-2.187483552832673,2882,1384,278
dz,mp3b,2.2,11,-0.040770649975227946,2882,1384,278
dz,mp3d,2.2,11,-0.0519106086714044,2882,1384,278
dz,mp2a,2.2,10,-2.1726353725236454,2883,1379,279
dz,mp2b,2.2,10,-2.187311731750041,2883,1379,279
dz,mp3b,2.2,10,-0.04101883397746284,2883,1379,279
dz,mp3d,2.2,10,-0.05218456289741605,2883,1379,279
dz,mp2a,2.2,9,-2.170717587333186,2887,1381,278
dz,mp2b,2.2,9,-2.185395186122211,2887,1381,278
dz,mp3b,2.2,9,-0.041529380209807065,2887,1381,278
dz,mp3d,2.2,9,-0.05258081911300794,2887,1381,278
dz,mp2a,2.2,8,-2.1725820356822774,2887,1375,276
dz,mp2b,2.2,8,-2.1875901644768287,2887,1375,276
dz,mp3b,2.2,8,-0.04000575942817264,2887,1375,276
dz,mp3d,2.2,8,-0.05110395696759465,2887,1375,276
dz,mp2a,2.2,7,-2.165325645131093,2877,1383,275
dz,mp2b,2.2,7,-2.180068214239432,2877,1383,275
dz,mp3b,2.2,7,-0.04282986029755456,2877,1383,275
dz,mp3d,2.2,7,-0.05381318097623608,2877,1383,275
dz,mp2a,2.2,6,-2.171875534862576,2888,1382,275
dz,mp2b,2.2,6,-2.1868329375005198,2888,1382,275
dz,mp3b,2.2,6,-0.039890268256667194,2888,1382,275
dz,mp3d,2.2,6,-0.05096552368081264,2888,1382,275
dz,mp2a,2.2,5,-2.1625501556841997,2870,1374,278
dz,mp2b,2.2,5,-2.177515079448719,2870,1374,278
dz,mp3b,2.2,5,-0.04331537744750172,2870,1374,278
dz,mp3d,2.2,5,-0.054406351080054316,2870,1374,278
dz,mp2a,2.2,4,-2.1696476262377047,2887,1380,278
dz,mp2b,2.2,4,-2.18438764041913,2887,1380,278
dz,mp3b,2.2,4,-0.040481120329917464,2887,1380,278
dz,mp3d,2.2,4,-0.051471710307626845,2887,1380,278
dz,mp2a,2.2,3,-2.161481545194939,2872,1381,275
dz,mp2b,2.2,3,-2.176270366928329,2872,1381,275
dz,mp3b,2.2,3,-0.043142899101382,2872,1381,275
dz,mp3d,2.2,3,-0.05415085194373717,2872,1381,275
dz,mp2a,2.2,2,-2.169153550564379,2884,1375,275
dz,mp2b,2.2,2,-2.184016699515764,2884,1375,275
dz,mp3b,2.2,2,-0.040364864013556795,2884,1375,275
dz,mp3d,2.2,2,-0.051424725373040325,2884,1375,275
dz,mp2a,2.2,1,-2.1774966924918036,2884,1393,279
dz,mp2b,2.2,1,-2.192398949838594,2884,1393,279
dz,mp3b,2.2,1,-0.03691661660703063,2884,1393,279
dz,mp3d,2.2,1,-0.0478009040954927,2884,1393,279
dz,mp2a,2.2,16,-2.179339670584362,2883,1388,275
dz,mp2b,2.2,16,-2.1941412791344153,2883,1388,275
dz,mp3b,2.2,16,-0.0370437884748272,2883,1388,275
dz,mp3d,2.2,16,-0.04794475495497619,2883,1388,275
dz,mp2a,2.2,17,-2.181261431618429,2884,1390,277
dz,mp2b,2.2,17,-2.1958909874922066,2884,1390,277
dz,mp3b,2.2,17,-0.03731737568752938,2884,1390,277
dz,mp3d,2.2,17,-0.04820630811693827,2884,1390,277
dz,mp2a,2.2,18,-2.181210024895571,2882,1394,280
dz,mp2b,2.2,18,-2.19577989985333,2882,1394,280
dz,mp3b,2.2,18,-0.03820517049890715,2882,1394,280
dz,mp3d,2.2,18,-0.04906463043546744,2882,1394,280
dz,mp2a,2.2,19,-2.18531932468058,2905,1396,276
dz,mp2b,2.2,19,-2.199574717908745,2905,1396,276
dz,mp3b,2.2,19,-0.03695973971518102,2905,1396,276
dz,mp3d,2.2,19,-0.04779423441274183,2905,1396,276
dz,mp2a,2.2,20,-2.1804136081041765,2880,1399,278
dz,mp2b,2.2,20,-2.1947615358697368,2880,1399,278
dz,mp3b,2.2,20,-0.03901701880325201,2880,1399,278
dz,mp3d,2.2,20,-0.04985859983346863,2880,1399,278
dz,mp2a,2.2,21,-2.18491425112714,2893,1392,275
dz,mp2b,2.2,21,-2.199501135659366,2893,1392,275
dz,mp3b,2.2,21,-0.037138160172231316,2893,1392,275
dz,mp3d,2.2,21,-0.048024502105356165,2893,1392,275
dz,mp2a,2.2,22,-2.1801565274400265,2886,1391,279
dz,mp2b,2.2,22,-2.19464719780599,2886,1391,279
dz,mp3b,2.2,22,-0.038997754901714476,2886,1391,279
dz,mp3d,2.2,22,-0.04990991763570346,2886,1391,279
dz,mp2a,2.2,23,-2.1840325426555025,2897,1391,276
dz,mp2b,2.2,23,-2.1984796759054017,2897,1391,276
