Basis,Method,X,Angle,Energy
dz,mp2,1.0,A,-1.1872380183394147
dz,mp3,1.0,A,-0.013183802600439493
dz,mp2,1.0,AB,-2.389556003827403
dz,mp3,1.0,AB,-0.022075505771528947
dz,mp2,1.0,Acp,-1.189592122857739
dz,mp3,1.0,Acp,-0.012856535362466993
dz,mp2,1.0,Acpgrid,-1.189592122857739
dz,mp3,1.0,Acpgrid,-0.012856535362466993
dz,mp2,1.0,B,-1.187237899054267
dz,mp3,1.0,B,-0.013183819627730247
dz,mp2,1.0,Bcp,-1.1895919944007487
dz,mp3,1.0,Bcp,-0.012856553667943197
dz,mp2,1.0,Bcpgrid,-1.1895919944007487
dz,mp3,1.0,Bcpgrid,-0.012856553667943197
dz,mp2a,1.0,A,-1.1354720512827465
dz,mp2b,1.0,A,-1.1556471361774274
dz,mp3b,1.0,A,-0.010632873184785271
dz,mp3d,1.0,A,-0.020642405601046326
dz,mp2a,1.0,AB,-2.2889931125313216
dz,mp2b,1.0,AB,-2.3307469681787367
dz,mp3b,1.0,AB,-0.017619414842050624
dz,mp3d,1.0,AB,-0.037851609664701386
dz,mp2a,1.0,Acp,-1.139894915346737
dz,mp2b,1.0,Acp,-1.1608074263551356
dz,mp3b,1.0,Acp,0.6335287349694634
dz,mp3d,1.0,Acp,0.6250936478850281
dz,mp2a,1.0,Acpgrid,-1.1430962170657928
dz,mp2b,1.0,Acpgrid,-1.16406926887966
dz,mp3b,1.0,Acpgrid,0.2351586840347895
dz,mp3d,1.0,Acpgrid,0.22510908340260483
dz,mp2a,1.0,B,-1.1354719016499875
dz,mp2b,1.0,B,-1.1556469866313994
dz,mp3b,1.0,B,-0.010632906808499876
dz,mp3d,1.0,B,-0.02064243577904387
dz,mp2a,1.0,Bcp,-1.1398947106492026
dz,mp2b,1.0,Bcp,-1.1608072165357837
dz,mp3b,1.0,Bcp,0.6335285066107197
dz,mp3d,1.0,Bcp,0.6250934204980684
dz,mp2a,1.0,Bcpgrid,-1.1430960774240986
dz,mp2b,1.0,Bcpgrid,-1.1640691242204495
